run_id,company,listed_entity,consolidation_scope,period,frequency,metric_id,metric_name,metric_group,business_module,value,unit,currency,scale,value_type,scenario,source_id,confidence,estimate_method,low_value,base_value,high_value,note
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_REV_OTHER,其他业务收入,Financial,Group,151291,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_REV_OTHER,其他业务收入,Financial,Group,154657,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_REV_TOTAL,营业收入,Financial,Group,768070,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_REV_TOTAL,营业收入,Financial,Group,848258,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_REV_TOTAL,营业收入,Financial,Group,937259,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_REV_TOTAL,营业收入,Financial,Group,1009309,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_REV_TOTAL,营业收入,Financial,Group,1040759,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_REV_TOTAL,营业收入,Financial,Group,1050187,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_NETWORK,网络运行、维护及支撑成本,Cost,Group,206424,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_NETWORK,网络运行、维护及支撑成本,Cost,Group,225010,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_NETWORK,网络运行、维护及支撑成本,Cost,Group,254182,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_NETWORK,网络运行、维护及支撑成本,Cost,Group,268895,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_NETWORK,网络运行、维护及支撑成本,Cost,Group,283341,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_NETWORK,网络运行、维护及支撑成本,Cost,Group,285698,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_DA,折旧及摊销,Cost,Group,172401,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_DA,折旧及摊销,Cost,Group,193045,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_DA,折旧及摊销,Cost,Group,200077,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_DA,折旧及摊销,Cost,Group,207132,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_DA,折旧及摊销,Cost,Group,191101,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_DA,折旧及摊销,Cost,Group,189999,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_EMPLOYEE,人工成本,Cost,Group,106429,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_EMPLOYEE,人工成本,Cost,Group,118680,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_EMPLOYEE,人工成本,Cost,Group,130157,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_EMPLOYEE,人工成本,Cost,Group,144333,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_EMPLOYEE,人工成本,Cost,Group,151944,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_EMPLOYEE,人工成本,Cost,Group,154104,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_SELLING,销售费用,Cost,Group,49943,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_SELLING,销售费用,Cost,Group,48243,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_SELLING,销售费用,Cost,Group,49592,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_SELLING,销售费用,Cost,Group,52477,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_SELLING,销售费用,Cost,Group,54564,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_SELLING,销售费用,Cost,Group,56184,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_PRODUCTS,销售产品成本,Cost,Device & Other,73100,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_PRODUCTS,销售产品成本,Cost,Device & Other,96083,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_PRODUCTS,销售产品成本,Cost,Device & Other,122743,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_PRODUCTS,销售产品成本,Cost,Device & Other,142807,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_PRODUCTS,销售产品成本,Cost,Device & Other,149240,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_PRODUCTS,销售产品成本,Cost,Device & Other,152992,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_OTHER_OPEX,其他经营费用,Cost,Group,47039,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_OTHER_OPEX,其他经营费用,Cost,Group,49234,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_OTHER_OPEX,其他经营费用,Cost,Group,51409,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_OTHER_OPEX,其他经营费用,Cost,Group,59319,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_OTHER_OPEX,其他经营费用,Cost,Group,67979,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_OTHER_OPEX,其他经营费用,Cost,Group,62278,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,COST_TOTAL_OPEX,经营费用合计,Cost,Group,655336,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,COST_TOTAL_OPEX,经营费用合计,Cost,Group,730295,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,COST_TOTAL_OPEX,经营费用合计,Cost,Group,808160,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,COST_TOTAL_OPEX,经营费用合计,Cost,Group,874963,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,COST_TOTAL_OPEX,经营费用合计,Cost,Group,898169,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,COST_TOTAL_OPEX,经营费用合计,Cost,Group,901255,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_EBIT,经营利润/EBIT,Financial,Group,112734,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_EBIT,经营利润/EBIT,Financial,Group,117963,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_EBIT,经营利润/EBIT,Financial,Group,129099,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_EBIT,经营利润/EBIT,Financial,Group,134346,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_EBIT,经营利润/EBIT,Financial,Group,142590,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_EBIT,经营利润/EBIT,Financial,Group,148932,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_PBT,税前利润,Financial,Group,142359,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_PBT,税前利润,Financial,Group,152184,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_PBT,税前利润,Financial,Group,162872,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_PBT,税前利润,Financial,Group,170531,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_PBT,税前利润,Financial,Group,178389,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_PBT,税前利润,Financial,Group,175608,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_TAX,所得税,Financial,Group,-34219,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_TAX,所得税,Financial,Group,-35878,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_TAX,所得税,Financial,Group,-37278,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_TAX,所得税,Financial,Group,-38596,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_TAX,所得税,Financial,Group,-39863,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_TAX,所得税,Financial,Group,-38344,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_NET_PROFIT,净利润,Financial,Group,108140,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_NET_PROFIT,净利润,Financial,Group,116306,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_NET_PROFIT,净利润,Financial,Group,125594,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_NET_PROFIT,净利润,Financial,Group,131935,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_NET_PROFIT,净利润,Financial,Group,138526,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_NET_PROFIT,净利润,Financial,Group,137264,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_NET_PROFIT_PARENT,归母净利润,Financial,Group,107843,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_NET_PROFIT_PARENT,归母净利润,Financial,Group,116148,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_NET_PROFIT_PARENT,归母净利润,Financial,Group,125459,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_NET_PROFIT_PARENT,归母净利润,Financial,Group,131766,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_NET_PROFIT_PARENT,归母净利润,Financial,Group,138373,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_NET_PROFIT_PARENT,归母净利润,Financial,Group,137095,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_NCI_PROFIT,少数股东损益,Financial,Group,297,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_NCI_PROFIT,少数股东损益,Financial,Group,158,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_NCI_PROFIT,少数股东损益,Financial,Group,135,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_NCI_PROFIT,少数股东损益,Financial,Group,169,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_NCI_PROFIT,少数股东损益,Financial,Group,153,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_NCI_PROFIT,少数股东损益,Financial,Group,169,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_EBITDA,EBITDA,Financial,Group,285135,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_EBITDA,EBITDA,Financial,Group,311008,RMB mn,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_EBITDA,EBITDA,Financial,Group,329176,RMB mn,RMB,1,Actual,Actual,SRC_A011,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2023FY,Annual,FIN_EBITDA,EBITDA,Financial,Group,341478,RMB mn,RMB,1,Actual,Actual,SRC_A012,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2024FY,Annual,FIN_EBITDA,EBITDA,Financial,Group,333691,RMB mn,RMB,1,Actual,Actual,SRC_A013,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2025FY,Annual,FIN_EBITDA,EBITDA,Financial,Group,338931,RMB mn,RMB,1,Actual,Actual,SRC_A002,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2020FY,Annual,FIN_EPS_BASIC,基本每股收益,Financial,Group,5.27,RMB/share,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2021FY,Annual,FIN_EPS_BASIC,基本每股收益,Financial,Group,5.67,RMB/share,RMB,1,Actual,Actual,SRC_A010,High,,,,,
CM_PHASE1_20260803,中国移动,中国移动有限公司（A股600941；H股941/80941）,China Mobile Limited及其附属公司合并口径,2022FY,Annual,FIN_EPS_BASIC,基本每股收益,Financial,Group,5.88,RMB/share,RMB,1,Actual,Actual,SRC_A011,High,,,,,
